"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"3152",622663,"Severino, Luis","3152","100.0","0.238","0.140","0.315","0.379","0.290","0.297","0.238","173","726","88.3","11.6","2428","92.9","92.37","419","1566","1586","-0.5","6.06","108","155","113","148","294","323","292"
"3142",571578,"Corbin, Patrick","3142","100.0","0.218","0.119","0.304","0.337","0.265","0.281","0.231","162","742","88.3","7.7","2279","85.2","84.74","513","1495","1647","-0.5","6.05","107","151","112","149","300","327","300"
"3121",608566,"Márquez, Germán","3121","100.0","0.241","0.156","0.314","0.398","0.300","0.281","0.223","179","742","89.2","9.0","2304","90.0","88.43","416","1480","1641","-1.6","5.26","114","152","113","146","299","321","302"
"3121",452657,"Lester, Jon","3121","100.0","0.256","0.154","0.294","0.410","0.319","0.342","0.267","174","681","88.2","13.8","2274","87.1","86.60","280","1382","1739","-0.5","6.12","109","151","109","149","299","319","294"
"3096",519144,"Porcello, Rick","3096","100.0","0.241","0.158","0.286","0.399","0.303","0.310","0.243","177","735","88.7","12.4","2415","86.1","85.37","298","1457","1639","-0.7","5.90","112","153","115","149","281","316","293"
"3084",625643,"López, Reynaldo","3084","100.0","0.234","0.166","0.260","0.400","0.310","0.333","0.252","165","705","88.3","19.6","2015","90.4","90.16","311","1461","1622","-0.2","6.11","109","149","110","148","293","315","293"
"3077",543606,"Odorizzi, Jake","3077","100.0","0.242","0.178","0.293","0.419","0.322","0.323","0.237","151","625","88.8","21.3","2130","87.2","86.19","360","1460","1617","-1.0","5.57","110","151","117","147","296","322","294"
"3068",621244,"Berríos, José","3068","100.0","0.222","0.151","0.271","0.372","0.292","0.284","0.215","159","717","86.9","14.0","2187","88.8","88.36","376","1469","1598","-0.4","6.13","110","150","118","147","294","322","293"
"3061",430935,"Hamels, Cole","3061","100.0","0.246","0.176","0.293","0.422","0.325","0.326","0.248","176","715","88.5","11.2","2011","87.4","87.15","394","1463","1598","-0.3","6.20","107","150","110","147","298","319","295"
"3051",543294,"Hendricks, Kyle","3051","100.0","0.247","0.144","0.285","0.391","0.295","0.297","0.241","184","745","85.8","9.6","2077","83.2","82.32","296","1365","1685","-0.9","5.69","114","153","112","150","298","321","297"
"3051",457918,"Happ, J.A.","3051","100.0","0.225","0.165","0.273","0.389","0.295","0.301","0.226","150","668","88.4","15.4","2197","90.1","89.40","352","1459","1592","-0.7","5.95","108","153","112","146","299","324","288"
"3041",592314,"Foltynewicz, Mike","3041","100.0","0.195","0.129","0.252","0.324","0.265","0.273","0.202","130","666","88.6","13.9","2360","91.6","91.08","336","1337","1704","-0.5","6.01","107","149","105","150","294","318","297"
"3022",461829,"González, Gio","3022","100.0","0.256","0.143","0.302","0.399","0.320","0.319","0.246","167","652","87.5","11.2","2160","85.3","84.47","311","1306","1716","-0.8","5.83","106","150","112","147","299","312","290"
"3008",468504,"Chacín, Jhoulys","3008","100.0","0.220","0.138","0.254","0.357","0.287","0.315","0.242","153","697","88.5","13.0","2144","84.8","83.44","276","1304","1704","-1.4","5.41","110","155","111","151","301","318","294"
"3008",643327,"Godley, Zack","3008","100.0","0.260","0.129","0.329","0.389","0.322","0.331","0.252","177","682","89.6","7.4","2154","85.8","84.44","365","1335","1672","-1.4","5.48","109","150","109","150","299","326","302"
"3007",608337,"Giolito, Lucas","3007","100.0","0.250","0.194","0.269","0.444","0.345","0.346","0.254","166","664","88.7","13.3","2023","88.1","87.98","280","1306","1701","-0.1","6.28","109","150","110","148","295","314","293"
"3004",571945,"Mikolas, Miles","3004","100.0","0.245","0.105","0.282","0.350","0.271","0.283","0.243","186","760","86.1","8.1","2340","88.8","88.53","318","1578","1426","-0.3","6.08","114","148","107","149","296","316","299"
"3004",592332,"Gausman, Kevin","3004","100.0","0.264","0.172","0.299","0.436","0.324","0.332","0.268","189","715","89.0","10.8","1987","88.9","88.35","365","1480","1524","-0.5","6.00","109","152","111","148","292","317","297"
"2970",471911,"Carrasco, Carlos","2970","100.0","0.238","0.146","0.317","0.384","0.288","0.276","0.222","173","726","89.6","9.8","2318","88.7","88.54","488","1477","1492","-0.2","6.13","108","152","110","149","285","314","294"
"2960",592791,"Taillon, Jameson","2960","100.0","0.246","0.139","0.300","0.385","0.294","0.286","0.235","179","727","87.6","10.5","2360","91.3","91.19","348","1460","1500","-0.1","6.14","110","151","112","149","302","318","297"
"2958",543699,"Roark, Tanner","2958","100.0","0.262","0.159","0.298","0.422","0.319","0.317","0.253","181","690","87.9","14.7","2151","87.3","86.17","272","1356","1602","-1.1","5.72","111","152","113","148","296","314","298"
"2942",458681,"Lynn, Lance","2942","100.0","0.265","0.130","0.336","0.394","0.327","0.310","0.240","163","616","87.5","7.8","2315","91.1","90.84","321","1371","1571","-0.3","6.09","111","150","113","147","294","322","291"
"2921",656794,"Newcomb, Sean","2921","100.0","0.226","0.137","0.275","0.362","0.300","0.296","0.220","137","607","87.5","13.0","2166","88.9","87.49","322","1303","1618","-1.4","5.55","105","151","105","147","299","318","296"
"2918",605483,"Snell, Blake","2918","100.0","0.178","0.122","0.242","0.300","0.246","0.274","0.202","112","630","87.4","10.6","2286","90.5","90.67","459","1326","1592","0.2","6.44","108","154","113","147","293","318","285"
"2908",500779,"Quintana, José","2908","100.0","0.246","0.172","0.287","0.418","0.319","0.319","0.245","162","658","88.7","11.8","2001","87.3","87.13","256","1245","1663","-0.2","6.36","112","152","111","149","300","318","294"
"2908",502706,"Holland, Derek","2908","100.0","0.241","0.164","0.294","0.405","0.309","0.310","0.238","154","640","88.0","14.4","2260","86.8","85.78","326","1367","1541","-1.0","5.83","109","149","111","146","298","317","292"
"2884",554430,"Wheeler, Zack","2884","100.0","0.225","0.096","0.284","0.320","0.272","0.276","0.217","150","668","85.4","10.9","2244","92.3","93.17","347","1419","1465","0.9","6.76","110","150","110","148","293","316","297"
"2860",571510,"Boyd, Matthew","2860","100.0","0.228","0.182","0.259","0.410","0.305","0.288","0.209","146","639","87.2","22.2","2249","84.1","83.28","312","1331","1529","-0.8","5.81","107","150","111","145","296","319","289"
"2853",545333,"Bauer, Trevor","2853","100.0","0.208","0.095","0.299","0.302","0.260","0.259","0.196","134","645","87.3","11.5","2438","87.3","86.76","405","1286","1567","-0.5","6.00","108","152","111","149","285","313","293"
"2853",542881,"Anderson, Tyler","2853","100.0","0.248","0.200","0.282","0.448","0.323","0.300","0.231","165","665","87.4","15.8","2232","87.5","87.17","353","1400","1453","-0.3","5.91","111","151","113","144","303","324","302"
"2846",601713,"Pivetta, Nick","2846","100.0","0.261","0.162","0.333","0.423","0.322","0.284","0.213","163","624","87.6","10.6","2412","89.7","89.56","373","1370","1476","-0.1","6.50","107","153","112","147","294","322","290"
"2844",605164,"Bundy, Dylan","2844","100.0","0.274","0.248","0.318","0.523","0.363","0.322","0.244","188","685","89.0","17.2","2335","86.7","85.48","383","1431","1412","-1.2","5.64","110","154","114","148","291","318","297"
"2838",596001,"Junis, Jakob","2838","100.0","0.265","0.190","0.300","0.455","0.331","0.324","0.248","182","688","88.6","13.8","2159","86.9","86.04","293","1332","1506","-0.9","5.70","113","153","112","145","299","321","299"
"2802",527054,"Teheran, Julio","2802","100.0","0.196","0.178","0.218","0.374","0.295","0.322","0.229","122","623","88.5","15.5","2288","85.8","85.25","343","1208","1593","-0.5","5.94","108","150","106","150","297","320","299"
"2800",592351,"Gray, Jon","2800","100.0","0.266","0.185","0.326","0.451","0.332","0.307","0.246","180","677","89.3","9.6","2128","90.0","90.42","371","1286","1513","0.4","6.34","114","151","112","146","300","323","303"
"2798",502190,"Leake, Mike","2798","100.0","0.280","0.166","0.307","0.447","0.326","0.347","0.297","207","739","89.8","8.5","2116","85.4","83.59","233","1392","1406","-1.8","5.14","109","152","111","148","288","322","294"
"2785",518633,"Duffy, Danny","2785","100.0","0.264","0.162","0.305","0.426","0.333","0.345","0.262","161","610","88.4","16.7","2305","88.1","88.34","299","1284","1501","0.2","6.53","109","153","111","142","297","321","292"
"2778",622491,"Castillo, Luis","2778","100.0","0.245","0.186","0.284","0.431","0.314","0.317","0.244","158","645","88.6","9.6","2110","91.2","89.52","395","1379","1399","-1.7","5.46","115","151","110","146","298","308","291"
"2776",570632,"Ureña, José","2776","100.0","0.242","0.139","0.275","0.381","0.298","0.311","0.248","155","640","88.3","9.0","2093","92.5","91.71","266","1318","1458","-0.8","6.06","108","149","107","149","298","322","297"
"2760",453562,"Arrieta, Jake","2760","100.0","0.254","0.153","0.289","0.407","0.315","0.311","0.248","165","649","87.6","8.4","2287","90.4","89.63","243","1273","1487","-0.8","5.96","107","153","111","147","295","324","294"
"2755",571760,"Heaney, Andrew","2755","100.0","0.248","0.171","0.296","0.419","0.310","0.309","0.243","171","689","87.2","12.2","2357","87.1","85.78","352","1336","1419","-1.3","5.62","109","152","110","147","298","320","296"
"2723",592866,"Williams, Trevor","2723","100.0","0.231","0.133","0.265","0.364","0.287","0.306","0.246","146","632","86.6","14.0","2043","87.9","88.71","240","1284","1439","0.8","6.60","109","151","112","149","304","320","297"
"2716",456034,"Price, David","2716","100.0","0.230","0.169","0.275","0.399","0.300","0.312","0.239","151","657","88.6","14.5","2078","89.5","88.67","294","1291","1425","-0.8","5.88","108","151","114","149","283","316","289"
"2693",571927,"Matz, Steven","2693","100.0","0.232","0.187","0.270","0.419","0.317","0.301","0.226","134","578","88.8","8.0","2146","89.1","89.39","270","1172","1521","0.3","6.44","110","150","108","147","297","318","297"
"2688",450203,"Morton, Charlie","2688","100.0","0.213","0.143","0.284","0.356","0.293","0.282","0.204","130","609","87.4","7.5","2415","90.0","89.04","343","1203","1485","-1.0","5.87","109","152","115","152","285","315","290"
"2683",571666,"Fiers, Mike","2683","100.0","0.249","0.201","0.270","0.450","0.319","0.333","0.252","166","666","89.9","16.8","2313","84.8","83.69","248","1251","1432","-1.1","5.80","111","150","114","149","294","317","294"
"2649",488768,"Cashner, Andrew","2649","100.0","0.291","0.205","0.311","0.496","0.366","0.356","0.284","177","609","89.2","13.5","2057","88.8","87.12","198","1154","1495","-1.7","5.28","109","155","114","147","292","317","295"
"2603",572020,"Paxton, James","2603","100.0","0.224","0.162","0.301","0.386","0.287","0.285","0.219","134","598","89.8","14.8","2185","91.3","90.81","411","1370","1233","-0.5","6.14","107","151","112","146","293","320","286"
"2602",502624,"Anderson, Chase","2602","100.0","0.228","0.198","0.242","0.426","0.317","0.329","0.243","131","575","87.0","18.3","2198","87.2","85.82","268","1227","1375","-1.4","5.48","110","156","113","150","300","318","292"
"2587",656427,"Flaherty, Jack","2587","100.0","0.199","0.146","0.258","0.345","0.281","0.280","0.203","108","542","86.9","15.5","2182","88.0","88.96","376","1204","1383","1.0","6.79","114","148","109","149","299","318","300"
"2565",433587,"Hernández, Félix","2565","100.0","0.262","0.198","0.288","0.460","0.344","0.349","0.264","159","606","89.8","12.3","2048","85.0","84.66","226","1155","1407","-0.3","6.11","109","153","112","149","289","320","292"
"2564",594835,"Gonzales, Marco","2564","100.0","0.267","0.146","0.320","0.414","0.311","0.312","0.263","172","643","88.4","10.4","2310","85.3","84.67","261","1242","1322","-0.6","5.98","107","152","112","146","293","319","288"
"2552",501985,"Minor, Mike","2552","100.0","0.235","0.210","0.259","0.445","0.312","0.318","0.241","138","587","87.9","18.8","2472","88.9","87.88","278","1248","1304","-1.0","5.68","108","151","110","146","294","315","293"
"2535",518774,"Harvey, Matt","2535","100.0","0.271","0.195","0.303","0.466","0.334","0.316","0.247","165","609","90.0","13.5","2193","91.3","90.44","255","1241","1293","-0.9","5.86","115","150","110","147","298","312","294"
"2529",467100,"Nova, Iván","2529","100.0","0.268","0.191","0.290","0.459","0.327","0.330","0.265","171","638","89.7","11.0","2207","89.5","88.48","242","1237","1292","-1.0","5.76","110","151","111","148","302","319","296"
"2525",519242,"Sale, Chris","2525","100.0","0.181","0.108","0.283","0.288","0.237","0.232","0.166","102","565","84.9","12.7","2339","88.3","87.24","425","1218","1307","-1.1","5.89","109","149","115","149","285","314","285"
"2507",282332,"Sabathia, CC","2507","100.0","0.250","0.147","0.295","0.397","0.313","0.287","0.218","150","600","84.7","13.0","2164","85.9","86.60","296","1200","1307","0.7","6.62","104","153","112","147","298","323","288"
"2505",502042,"Archer, Chris","2505","100.0","0.268","0.169","0.339","0.437","0.330","0.316","0.248","155","579","89.5","11.7","2284","91.0","90.12","348","1215","1290","-0.9","5.75","110","151","113","148","299","322","292"
"2500",462136,"Estrada, Marco","2500","100.0","0.274","0.247","0.286","0.521","0.360","0.329","0.242","155","566","87.5","24.7","2233","83.1","81.28","282","1214","1285","-1.8","5.31","109","152","114","145","297","320","292"
"2499",475115,"Ross, Tyson","2499","100.0","0.237","0.156","0.272","0.394","0.309","0.323","0.251","132","556","88.2","8.8","2568","88.1","86.74","228","1071","1428","-1.4","5.38","113","149","113","147","299","319","302"
"2492",605498,"Suárez, Andrew","2492","100.0","0.269","0.178","0.305","0.447","0.328","0.332","0.261","163","606","89.4","7.3","2070","88.5","86.34","207","1147","1345","-2.2","5.02","108","149","111","145","297","320","293"
"2471",592826,"Velasquez, Vince","2471","100.0","0.250","0.168","0.322","0.418","0.325","0.295","0.225","138","553","88.8","16.2","2276","90.2","90.27","310","1159","1312","0.1","6.28","107","153","111","147","295","323","293"
"2455",608717,"Stratton, Chris","2455","100.0","0.273","0.182","0.308","0.455","0.339","0.356","0.283","153","560","90.3","11.4","2528","87.3","87.01","234","1127","1328","-0.3","6.10","111","150","112","148","295","318","295"
"2448",453281,"LeBlanc, Wade","2448","100.0","0.246","0.173","0.274","0.419","0.306","0.316","0.249","151","614","87.3","16.1","1840","81.7","81.31","246","1132","1316","-0.4","6.06","107","153","113","148","291","321","291"
"2443",622072,"Wood, Alex","2443","100.0","0.247","0.116","0.295","0.363","0.288","0.288","0.238","143","579","88.0","8.5","1894","86.0","85.66","283","1196","1247","-0.3","6.07","107","153","113","146","301","319","294"
"2437",502171,"Cobb, Alex","2437","100.0","0.284","0.198","0.305","0.482","0.345","0.336","0.274","172","606","88.8","7.5","2092","88.2","86.31","196","1113","1324","-1.9","5.20","111","156","113","148","291","317","296"
"2412",592789,"Syndergaard, Noah","2412","100.0","0.250","0.098","0.323","0.348","0.285","0.266","0.227","148","592","85.7","7.2","2072","93.7","93.87","346","1227","1184","0.2","6.34","111","152","108","148","291","319","299"
"2404",607219,"Romano, Sal","2404","100.0","0.267","0.186","0.289","0.453","0.334","0.335","0.267","155","580","88.2","10.6","2108","91.6","90.36","206","1136","1267","-1.2","5.71","115","150","111","145","296","307","289"
"2398",547888,"Tanaka, Masahiro","2398","100.0","0.240","0.182","0.286","0.422","0.307","0.289","0.228","141","588","88.8","10.4","2032","86.7","85.47","356","1209","1189","-1.2","5.56","110","156","114","148","294","323","293"
"2398",642232,"Yarbrough, Ryan","2398","100.0","0.246","0.167","0.288","0.414","0.314","0.319","0.255","140","568","85.6","16.1","2112","85.2","84.29","238","1155","1243","-0.9","5.89","110","155","113","148","296","320","290"
"2387",453385,"Richard, Clayton","2387","100.0","0.263","0.169","0.292","0.432","0.334","0.347","0.274","159","604","90.5","2.2","2164","87.1","85.04","210","1106","1281","-2.1","5.16","110","149","113","147","300","317","299"
"2386",596133,"Weaver, Luke","2386","100.0","0.277","0.164","0.325","0.441","0.340","0.330","0.259","150","542","87.8","12.7","2153","89.6","89.03","247","1112","1274","-0.6","5.93","112","147","108","148","296","315","297"
"2371",640455,"Manaea, Sean","2371","100.0","0.232","0.153","0.249","0.385","0.287","0.323","0.257","141","608","89.0","12.0","1724","86.3","85.79","243","1213","1158","-0.5","6.50","107","149","118","148","301","322","298"
"2364",477132,"Kershaw, Clayton","2364","100.0","0.227","0.139","0.276","0.366","0.272","0.280","0.236","139","612","87.7","9.3","2456","86.7","86.65","277","1220","1144","-0.1","6.20","109","153","111","148","296","318","294"
"2313",593958,"Rodriguez, Eduardo","2313","100.0","0.238","0.140","0.301","0.377","0.298","0.296","0.226","119","501","87.8","13.9","2181","90.4","89.66","288","1099","1214","-0.7","5.83","108","150","116","149","281","313","287"
"2306",448855,"Guerra, Junior","2306","100.0","0.264","0.170","0.317","0.434","0.333","0.311","0.240","143","542","88.6","13.6","2080","90.7","90.37","267","1091","1215","-0.3","6.13","110","154","111","150","298","317","293"
"2287",592662,"Ray, Robbie","2287","100.0","0.216","0.163","0.293","0.379","0.312","0.307","0.216","97","449","90.1","14.6","2174","89.0","88.57","315","983","1304","-0.4","6.12","106","151","111","149","300","325","297"
"2265",434538,"Liriano, Francisco","2265","100.0","0.252","0.169","0.285","0.421","0.337","0.351","0.260","127","503","87.6","8.9","2032","88.2","87.88","240","953","1312","-0.3","6.11","105","150","111","144","296","320","286"
"2249",543243,"Gray, Sonny","2249","100.0","0.270","0.149","0.327","0.419","0.336","0.318","0.246","138","511","88.7","7.8","2533","89.1","88.83","243","967","1282","-0.3","6.17","110","156","113","148","294","323","291"
"2234",641745,"Keller, Brad","2234","100.0","0.252","0.083","0.294","0.335","0.290","0.299","0.245","133","528","87.8","6.8","2263","91.5","90.89","217","1026","1208","-0.6","5.82","110","153","110","145","299","320","297"
"2232",670950,"Richards, Trevor","2232","100.0","0.253","0.169","0.314","0.422","0.324","0.318","0.244","121","479","87.9","15.1","2132","86.9","86.94","262","1020","1212","0.0","6.37","107","149","106","149","297","323","297"
"2228",112526,"Colon, Bartolo","2228","100.0","0.291","0.255","0.288","0.547","0.362","0.365","0.301","172","591","89.6","11.8","2129","86.1","84.14","129","1030","1198","-2.0","5.13","110","151","109","147","292","317","296"
"2224",612672,"Chen, Wei-Yin","2224","100.0","0.256","0.176","0.289","0.432","0.318","0.286","0.225","131","511","87.3","17.5","2056","86.9","85.73","205","1012","1212","-1.2","5.99","105","149","109","147","302","321","291"
"2173",621111,"Buehler, Walker","2173","100.0","0.193","0.108","0.249","0.300","0.247","0.254","0.198","95","493","87.9","9.5","2482","92.1","91.79","272","1066","1107","-0.3","5.98","110","154","113","149","297","321","300"
"2171",642545,"Barría, Jaime","2171","100.0","0.242","0.159","0.272","0.402","0.315","0.327","0.247","117","483","88.7","17.8","2113","86.5","85.33","242","997","1173","-1.2","5.54","110","153","109","148","293","320","299"
"2166",572140,"Skaggs, Tyler","2166","100.0","0.262","0.151","0.328","0.413","0.320","0.304","0.241","127","484","89.0","13.0","2273","85.7","84.63","262","1018","1148","-1.1","6.13","108","153","112","147","300","322","293"
"2161",544931,"Strasburg, Stephen","2161","100.0","0.240","0.169","0.310","0.409","0.306","0.305","0.230","118","492","88.7","10.8","2161","90.1","90.55","280","1012","1149","0.5","6.64","111","151","110","148","297","315","298"
"2158",664192,"Lucchesi, Joey","2158","100.0","0.254","0.197","0.310","0.450","0.328","0.309","0.234","125","493","89.1","8.5","2171","86.4","86.36","243","953","1205","0.0","6.24","111","150","114","148","300","318","300"
"2152",605242,"Fulmer, Michael","2152","100.0","0.254","0.183","0.289","0.437","0.327","0.329","0.259","128","504","89.1","11.6","2185","92.2","92.14","251","1081","1070","-0.1","6.24","109","151","112","146","292","317","291"
"2136",573185,"Straily, Dan","2136","100.0","0.237","0.195","0.259","0.431","0.324","0.352","0.264","107","452","89.5","18.1","2256","86.9","86.40","237","1000","1135","-0.5","6.03","108","150","107","150","296","322","297"
"2130",434671,"Sánchez, Aníbal","2130","100.0","0.213","0.141","0.260","0.354","0.277","0.272","0.207","106","497","84.6","11.8","2083","86.1","86.06","245","990","1139","0.0","6.13","107","149","104","149","296","318","297"
"2108",621121,"McCullers Jr., Lance","2108","100.0","0.215","0.140","0.279","0.355","0.289","0.298","0.220","100","465","89.2","5.4","2446","89.2","88.08","300","960","1148","-1.1","5.71","108","152","116","151","287","314","292"
"2104",448179,"Hill, Rich","2104","100.0","0.219","0.181","0.272","0.400","0.297","0.302","0.225","108","493","88.5","15.4","2626","83.3","82.68","244","992","1112","-0.6","6.04","109","153","112","148","299","320","295"
"2076",519455,"Zimmermann, Jordan","2076","100.0","0.269","0.228","0.289","0.497","0.338","0.326","0.256","140","521","88.9","16.6","2306","87.7","87.26","206","1007","1068","-0.4","5.97","110","153","114","144","297","324","292"
"2073",434628,"Hammel, Jason","2073","100.0","0.315","0.189","0.350","0.505","0.368","0.362","0.296","168","533","89.3","15.4","2217","88.0","88.03","210","1017","1055","0.0","6.33","112","151","110","144","296","320","297"
"2071",641816,"Mahle, Tyler","2071","100.0","0.283","0.204","0.329","0.486","0.360","0.336","0.262","125","442","89.1","13.8","2132","89.4","89.34","237","988","1081","-0.1","6.32","115","150","111","146","300","308","289"
"2060",453178,"Kennedy, Ian","2060","100.0","0.265","0.191","0.302","0.456","0.334","0.339","0.257","125","471","89.3","17.6","2345","88.0","87.76","185","971","1089","-0.2","6.23","111","152","112","145","298","322","300"
"2053",592229,"Covey, Dylan","2053","100.0","0.269","0.125","0.306","0.394","0.319","0.328","0.264","129","480","88.4","5.7","2011","90.8","90.04","159","915","1137","-0.8","5.75","110","149","110","148","295","317","297"
"2053",518516,"Bumgarner, Madison","2053","100.0","0.238","0.152","0.277","0.390","0.300","0.321","0.248","118","495","88.3","13.1","2098","85.3","84.87","206","961","1092","-0.4","6.13","108","149","111","145","299","320","293"
"2051",628317,"Maeda, Kenta","2051","100.0","0.240","0.159","0.323","0.399","0.304","0.279","0.216","115","479","87.3","13.6","2261","86.8","85.96","321","1024","1027","-0.8","5.85","110","154","114","146","296","320","297"
"2041",543208,"Gaviglio, Sam","2041","100.0","0.281","0.189","0.316","0.470","0.344","0.327","0.263","140","498","88.7","7.6","2008","85.4","85.59","187","894","1145","0.2","6.42","110","152","114","145","295","319","294"
"2040",621107,"Eflin, Zach","2040","100.0","0.261","0.172","0.313","0.433","0.318","0.291","0.234","130","499","87.2","13.6","2156","90.4","90.58","236","995","1045","0.2","6.37","108","154","111","148","295","322","292"
"2026",641778,"Lauer, Eric","2026","100.0","0.285","0.157","0.336","0.442","0.347","0.317","0.245","127","446","87.6","16.0","2195","87.8","86.94","189","950","1076","-0.9","5.88","112","150","114","147","299","315","297"
"1999",548389,"Stripling, Ross","1999","100.0","0.257","0.174","0.324","0.431","0.309","0.260","0.213","123","478","87.7","10.1","2313","87.2","86.49","244","965","1034","-0.7","5.75","109","154","116","146","296","319","299"
"1974",593372,"Martínez, Carlos","1974","100.0","0.228","0.087","0.296","0.314","0.291","0.297","0.217","100","439","85.6","10.7","2120","89.5","87.84","231","937","1037","-1.7","5.24","112","146","107","148","296","318","299"
"1966",607074,"Rodón, Carlos","1966","100.0","0.220","0.156","0.243","0.376","0.309","0.313","0.225","97","441","87.7","16.7","2228","89.9","88.81","190","897","1069","-1.1","5.60","107","149","109","145","296","319","296"
"1963",502327,"Santiago, Héctor","1963","100.0","0.258","0.187","0.309","0.445","0.349","0.327","0.222","101","391","88.9","20.9","2080","87.5","86.11","185","880","1083","-1.4","5.57","109","150","112","146","291","313","291"
"1950",543022,"Chatwood, Tyler","1950","100.0","0.245","0.125","0.291","0.371","0.351","0.365","0.253","92","375","88.6","7.3","2441","90.2","89.51","167","771","1179","-0.7","5.96","114","151","111","149","298","320","297"
"1947",543557,"Montgomery, Mike","1947","100.0","0.272","0.119","0.311","0.391","0.315","0.321","0.270","131","481","87.5","7.5","1971","86.4","85.80","193","904","1043","-0.6","6.05","111","151","110","149","300","320","296"
"1926",518452,"Bettis, Chad","1926","100.0","0.265","0.189","0.284","0.454","0.339","0.341","0.261","121","456","88.6","6.7","1819","86.5","86.02","178","842","1084","-0.5","5.74","114","153","115","146","302","323","303"
"1879",621389,"Blach, Ty","1879","100.0","0.289","0.111","0.330","0.399","0.325","0.329","0.279","133","461","87.9","5.9","2139","85.1","82.65","148","824","1055","-2.4","4.83","108","148","112","146","296","318","292"
"1875",607231,"Gant, John","1875","100.0","0.216","0.121","0.255","0.336","0.286","0.307","0.237","91","422","88.4","11.5","2208","87.4","87.13","229","877","997","-0.3","6.14","113","148","107","149","299","318","302"
"1863",605446,"Rodríguez, Dereck","1863","100.0","0.223","0.153","0.259","0.376","0.289","0.295","0.237","98","439","88.7","15.1","2120","86.6","86.61","185","851","1012","0.0","6.22","110","150","112","148","298","321","294"
"1855",607192,"Glasnow, Tyler","1855","100.0","0.217","0.159","0.285","0.376","0.302","0.306","0.214","89","410","89.8","8.7","2488","92.8","94.78","237","821","1034","2.0","7.31","112","154","112","148","294","319","298"
"1805",669456,"Bieber, Shane","1805","100.0","0.285","0.182","0.356","0.467","0.335","0.314","0.256","130","456","89.5","10.4","2204","88.6","88.59","221","847","958","0.0","6.23","109","152","111","150","285","315","294"
