"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1057",502202,"Boxberger, Brad","1057","100.0","0.196","0.142","0.261","0.338","0.278","0.284","0.199","44","225","86.6","18.2","2179","90.0","84.91","153","484","573","-5.1","5.61","110","154","117","147","300","324","299"
"1055",656557,"Houck, Tanner","1055","100.0","0.233","0.099","0.327","0.332","0.285","0.289","0.221","54","232","86.0","10.5","2217","89.9","88.37","149","492","563","-1.5","6.13","109","153","116","149","288","327","300"
"1053",573204,"Thielbar, Caleb","1053","100.0","0.235","0.173","0.310","0.407","0.304","0.306","0.220","53","226","86.7","19.6","2345","84.3","84.19","138","519","534","-0.1","6.27","105","154","115","148","299","329","294"
"1051",517008,"Colomé, Alex","1051","100.0","0.254","0.152","0.293","0.406","0.314","0.328","0.246","62","244","89.6","4.4","2135","90.7","90.61","140","514","537","-0.1","6.19","106","156","116","149","299","330","295"
"1048",642121,"Sulser, Cole","1048","100.0","0.209","0.116","0.284","0.324","0.268","0.270","0.202","47","225","87.2","14.3","2056","88.9","89.32","163","532","516","0.4","6.69","110","154","118","148","296","322","296"
"1044",592390,"Hembree, Heath","1044","100.0","0.209","0.209","0.281","0.417","0.307","0.269","0.181","43","206","88.5","24.4","2648","91.2","91.50","140","502","542","0.3","6.62","114","153","119","148","295","318","291"
"1042",433589,"Petit, Yusmeiro","1042","100.0","0.224","0.164","0.218","0.388","0.274","0.310","0.253","64","286","85.3","19.5","2050","83.9","84.94","115","539","502","1.0","7.09","110","150","119","151","301","327","300"
"1042",676051,"Heuer, Codi","1042","100.0","0.264","0.146","0.312","0.411","0.316","0.306","0.253","65","246","86.2","11.0","2278","92.1","93.55","151","539","503","1.4","7.15","108","150","115","148","299","320","295"
"1040",445276,"Jansen, Kenley","1040","100.0","0.158","0.083","0.222","0.241","0.236","0.265","0.182","36","228","83.8","19.8","2551","91.2","91.88","168","519","521","0.7","7.15","114","157","113","150","299","315","291"
"1040",453343,"Melancon, Mark","1040","100.0","0.231","0.090","0.287","0.321","0.273","0.317","0.263","54","234","86.5","-0.4","2375","88.6","88.28","99","473","567","-0.3","6.26","115","151","124","145","299","321","308"
"1040",622250,"Sborz, Josh","1040","100.0","0.233","0.153","0.301","0.386","0.311","0.300","0.221","50","215","90.4","14.8","2228","92.0","91.12","170","504","536","-0.9","5.91","112","154","123","146","300","326","295"
"1038",642528,"Loáisiga, Jonathan","1038","100.0","0.219","0.068","0.283","0.287","0.248","0.228","0.187","55","251","83.4","1.4","2338","94.1","94.35","149","548","490","0.3","6.57","108","153","116","146","299","325","289"
"1034",543272,"Hand, Brad","1034","100.0","0.245","0.179","0.281","0.424","0.318","0.334","0.254","56","229","87.2","13.4","2323","87.6","86.23","89","441","593","-1.4","5.58","108","152","115","147","303","321","296"
"1033",554431,"Matzek, Tyler","1033","100.0","0.178","0.094","0.257","0.272","0.258","0.265","0.187","38","213","87.3","13.1","2573","92.6","92.55","153","508","525","-0.1","6.32","107","151","121","147","300","319","293"
"1033",519293,"Smith, Will","1033","100.0","0.205","0.213","0.260","0.418","0.307","0.281","0.195","49","239","88.5","20.9","2254","86.7","86.72","164","489","544","0.0","6.28","108","150","120","146","305","322","292"
"1032",656945,"Scott, Tanner","1032","100.0","0.234","0.117","0.318","0.351","0.321","0.326","0.228","48","205","89.6","5.9","2621","92.5","92.28","167","454","578","-0.2","6.21","107","151","117","148","299","323","295"
"1028",572955,"Johnson, Pierce","1028","100.0","0.223","0.152","0.311","0.374","0.296","0.286","0.206","47","211","88.6","17.2","2673","87.9","86.91","138","462","566","-1.0","5.75","115","153","134","145","298","322","313"
"1028",623149,"Sewald, Paul","1028","100.0","0.179","0.161","0.265","0.339","0.248","0.258","0.183","40","224","87.6","20.7","2333","87.9","87.88","191","522","506","0.0","6.42","114","155","115","149","294","320","294"
"1026",670950,"Richards, Trevor","1026","100.0","0.171","0.180","0.201","0.351","0.257","0.291","0.211","38","222","89.5","21.8","2250","89.1","88.25","159","482","544","-0.8","6.48","109","156","122","147","298","320","297"
"1025",628452,"Iglesias, Raisel","1025","100.0","0.208","0.163","0.292","0.371","0.264","0.243","0.186","51","245","85.8","13.4","2324","91.2","89.66","224","546","479","-1.5","6.05","114","157","118","149","303","327","298"
"1024",614179,"Ruiz, José","1024","100.0","0.205","0.159","0.241","0.364","0.278","0.315","0.236","49","239","91.5","14.3","2335","92.5","92.10","120","498","526","-0.4","6.01","112","151","117","149","297","319","296"
"1018",592426,"Jackson, Luke","1018","100.0","0.203","0.111","0.269","0.313","0.273","0.306","0.225","44","217","89.5","5.3","2296","90.1","90.75","148","483","535","0.7","6.67","108","151","124","146","302","321","294"
"1017",675916,"Karinchak, James","1017","100.0","0.179","0.179","0.232","0.357","0.290","0.292","0.185","35","196","89.8","17.5","2302","91.8","91.39","138","444","573","-0.4","5.98","114","154","117","149","292","319","294"
"1017",571670,"Floro, Dylan","1017","100.0","0.225","0.074","0.287","0.299","0.265","0.287","0.228","52","231","86.1","8.7","2085","91.0","90.76","106","486","531","-0.2","6.31","108","149","114","148","301","320","291"
"1016",596133,"Weaver, Luke","1016","100.0","0.234","0.243","0.260","0.477","0.316","0.324","0.252","55","235","89.5","13.4","2235","90.5","89.71","119","519","497","-0.8","5.95","111","154","119","150","304","330","302"
"1016",661403,"Clase, Emmanuel","1016","100.0","0.196","0.047","0.265","0.243","0.214","0.228","0.202","50","255","86.1","-0.7","2572","97.8","98.29","185","554","462","0.5","6.44","115","151","116","149","290","316","290"
"1015",468504,"Chacín, Jhoulys","1015","100.0","0.219","0.180","0.240","0.399","0.301","0.309","0.238","50","228","85.7","9.0","2324","87.5","86.94","105","470","545","-0.6","5.92","111","151","120","146","299","329","303"
"1014",592644,"Plutko, Adam","1014","100.0","0.295","0.318","0.294","0.614","0.408","0.382","0.278","65","220","91.0","22.8","2364","88.4","88.03","117","483","531","-0.4","6.09","109","152","118","149","300","321","295"
"1013",622253,"Tate, Dillon","1013","100.0","0.253","0.154","0.283","0.407","0.317","0.311","0.236","61","241","87.1","0.1","2004","91.6","91.50","103","464","549","-0.1","6.22","108","151","117","146","297","320","293"
"1012",621237,"Alvarado, José","1012","100.0","0.207","0.117","0.288","0.324","0.321","0.312","0.198","39","188","86.9","0.7","2117","98.1","99.00","132","399","613","0.9","6.83","107","149","111","145","295","321","290"
"1009",518633,"Duffy, Danny","1009","100.0","0.226","0.130","0.289","0.357","0.284","0.315","0.245","52","230","89.5","17.7","2333","88.7","89.46","143","491","518","0.8","6.74","107","159","117","144","298","321","295"
"1007",669145,"Zimmermann, Bruce","1007","100.0","0.287","0.194","0.322","0.481","0.353","0.375","0.292","68","237","90.2","12.7","2306","87.5","86.63","125","466","541","-0.9","6.21","108","152","120","149","302","323","297"
"999",608648,"Duffey, Tyler","999","100.0","0.220","0.100","0.284","0.321","0.284","0.292","0.223","46","209","90.3","10.2","2378","87.4","87.34","98","432","567","-0.1","6.29","105","154","113","147","299","329","294"
"996",518886,"Kimbrel, Craig","996","100.0","0.153","0.123","0.245","0.276","0.233","0.236","0.157","31","203","90.5","19.5","2406","92.3","92.62","198","453","543","0.3","6.54","114","156","115","150","297","322","300"
"993",642207,"Williams, Devin","993","100.0","0.186","0.108","0.301","0.294","0.268","0.258","0.174","36","194","85.1","11.5","2613","87.7","87.17","197","460","533","-0.5","6.96","109","153","118","147","301","325","300"
"989",429722,"Santana, Ervin","989","100.0","0.260","0.196","0.289","0.455","0.330","0.364","0.273","61","235","89.2","14.0","2237","88.5","88.28","115","468","521","-0.2","6.01","107","156","116","144","300","324","300"
"987",605447,"Romano, Jordan","987","100.0","0.181","0.134","0.250","0.315","0.259","0.245","0.168","39","216","88.8","11.6","2332","94.2","95.68","156","489","498","1.5","7.16","110","154","119","149","294","320","290"
"986",665152,"Kremer, Dean","986","100.0","0.292","0.296","0.297","0.588","0.397","0.378","0.275","63","216","92.8","21.6","2303","88.0","87.72","91","447","539","-0.3","6.27","109","152","118","149","302","323","295"
"984",544727,"Familia, Jeurys","984","100.0","0.247","0.188","0.313","0.435","0.331","0.295","0.223","55","223","87.5","3.5","2233","94.8","93.90","126","468","516","-0.9","5.74","113","155","114","148","299","324","298"
"983",608723,"Voth, Austin","983","100.0","0.271","0.208","0.319","0.478","0.350","0.375","0.289","56","207","87.0","14.0","2535","89.4","89.03","118","479","504","-0.4","6.17","111","153","121","145","303","323","295"
"982",650496,"Mejía, J.C.","982","100.0","0.286","0.252","0.313","0.538","0.385","0.364","0.279","60","210","90.6","7.9","2205","88.9","88.62","93","448","534","-0.3","6.06","114","153","119","150","292","320","294"
"981",621295,"Wittgren, Nick","981","100.0","0.257","0.221","0.290","0.478","0.325","0.345","0.282","58","226","91.5","7.6","2040","89.6","90.42","121","454","527","0.8","6.80","112","153","119","149","292","317","292"
"979",643256,"Cimber, Adam","979","100.0","0.233","0.068","0.286","0.301","0.260","0.272","0.234","58","249","87.6","6.2","2251","84.2","83.26","100","493","486","-0.9","6.34","107","150","121","146","294","314","289"
"979",606424,"García, Jarlín","979","100.0","0.197","0.184","0.232","0.381","0.270","0.282","0.222","47","239","88.7","10.9","2224","88.5","87.16","104","456","523","-1.3","6.45","111","155","113","149","296","322","295"
"978",571521,"Brothers, Rex","978","100.0","0.211","0.189","0.287","0.400","0.326","0.346","0.230","40","190","91.7","16.0","2102","91.6","91.07","147","425","553","-0.5","5.98","111","154","116","151","296","320","298"
"976",608032,"Estévez, Carlos","976","100.0","0.299","0.154","0.364","0.453","0.347","0.325","0.262","70","234","89.2","11.7","2081","93.9","94.13","119","487","489","0.2","6.36","110","149","119","146","302","331","306"
"973",621242,"Díaz, Edwin","973","100.0","0.200","0.093","0.313","0.293","0.271","0.254","0.175","43","215","86.4","15.1","2264","95.7","97.42","168","487","486","1.7","7.20","115","154","112","148","302","329","305"
"967",489265,"Romo, Sergio","967","100.0","0.229","0.161","0.269","0.390","0.296","0.292","0.222","50","218","85.4","18.0","2526","80.1","80.01","122","424","543","-0.1","6.45","113","150","120","150","301","328","301"
"966",624522,"Thompson, Keegan","966","100.0","0.233","0.175","0.273","0.408","0.326","0.351","0.250","48","206","88.9","12.6","2433","89.9","89.81","108","451","515","-0.1","6.17","107","154","114","149","295","323","299"
"964",547973,"Chapman, Aroldis","964","100.0","0.183","0.183","0.286","0.366","0.304","0.305","0.176","35","191","87.1","11.4","2190","93.9","95.24","169","428","536","1.3","7.23","110","152","116","147","300","326","287"
"949",519326,"Strickland, Hunter","949","100.0","0.212","0.173","0.250","0.385","0.295","0.304","0.215","44","208","86.3","18.6","2511","90.2","89.39","131","471","477","-0.8","6.10","108","153","117","147","300","321","297"
"948",608716,"Steckenrider, Drew","948","100.0","0.211","0.123","0.254","0.335","0.265","0.277","0.219","48","227","90.4","15.8","2213","90.4","89.77","98","475","473","-0.6","6.00","112","153","113","147","296","324","297"
"948",543521,"McHugh, Collin","948","100.0","0.209","0.084","0.295","0.293","0.239","0.237","0.204","47","225","86.5","15.3","2634","83.2","83.36","148","464","484","0.2","6.61","107","155","117","149","298","319","294"
"945",518813,"Holland, Greg","945","100.0","0.233","0.188","0.268","0.421","0.319","0.360","0.258","47","202","88.3","12.0","2174","87.6","87.35","130","444","501","-0.2","6.07","107","155","115","144","298","321","300"
"942",552640,"Kittredge, Andrew","942","100.0","0.193","0.112","0.247","0.305","0.235","0.259","0.211","48","249","88.2","5.0","2551","92.4","92.90","161","512","429","0.5","6.65","106","154","116","148","301","322","292"
"941",657612,"Hill, Tim","941","100.0","0.236","0.162","0.273","0.398","0.308","0.303","0.228","51","216","85.3","1.5","2185","90.5","89.47","103","453","488","-1.0","6.78","114","149","118","147","295","318","308"
"940",656420,"Feyereisen, J.P.","940","100.0","0.176","0.134","0.209","0.310","0.275","0.307","0.203","33","187","87.9","17.8","2388","90.1","87.88","156","455","485","-2.2","5.98","106","155","115","149","301","325","296"
"940",607481,"Bummer, Aaron","940","100.0","0.208","0.050","0.312","0.257","0.262","0.251","0.178","42","202","88.0","-10.3","2157","91.1","89.84","129","401","539","-1.3","6.06","110","149","112","146","298","318","294"
"937",650633,"King, Michael","937","100.0","0.225","0.113","0.283","0.338","0.288","0.325","0.245","50","222","88.7","7.1","2330","90.5","90.16","109","437","500","-0.3","6.22","110","153","118","148","298","325","287"
"936",613534,"Adams, Austin","936","100.0","0.160","0.071","0.278","0.231","0.296","0.305","0.160","27","169","83.8","17.7","2802","87.8","87.08","131","377","559","-0.7","5.83","114","152","124","146","299","320","308"
"936",641793,"Littell, Zack","936","100.0","0.202","0.164","0.242","0.366","0.285","0.303","0.218","43","213","89.1","11.7","2042","91.7","92.05","139","490","446","0.3","6.44","109","153","114","148","299","322","294"
"935",623352,"Hader, Josh","935","100.0","0.126","0.068","0.228","0.195","0.203","0.230","0.153","24","190","87.2","21.1","2142","92.2","87.48","213","474","461","-4.7","6.64","110","153","117","148","305","327","301"
"934",596057,"Norris, Daniel","934","100.0","0.260","0.167","0.326","0.426","0.341","0.317","0.233","53","204","91.6","8.7","2159","89.2","87.67","114","424","510","-1.5","5.61","108","152","118","148","296","323","301"
"934",501625,"Álvarez, José","934","100.0","0.214","0.064","0.250","0.278","0.245","0.288","0.248","50","234","85.9","8.1","2000","87.1","85.96","95","445","489","-1.1","6.48","110","153","114","149","297","321","293"
"934",542914,"Bass, Anthony","934","100.0","0.241","0.186","0.273","0.427","0.313","0.325","0.250","53","220","88.6","11.0","2085","90.6","90.29","113","418","516","-0.3","6.30","106","150","116","148","301","319","288"
"930",519151,"Pressly, Ryan","930","100.0","0.210","0.087","0.303","0.297","0.238","0.245","0.199","48","229","89.7","7.0","2768","90.3","89.81","151","470","460","-0.5","6.13","114","155","116","151","291","322","291"
"930",669622,"Bender, Anthony","930","100.0","0.206","0.147","0.274","0.353","0.275","0.265","0.202","42","204","88.2","7.0","2356","91.2","90.39","117","377","553","-0.8","5.89","107","148","116","148","300","320","288"
"930",617228,"Sawamura, Hirokazu","930","100.0","0.228","0.202","0.280","0.430","0.325","0.316","0.217","44","193","89.0","12.2","1844","92.8","92.80","153","437","493","0.0","6.35","110","153","119","147","293","327","295"
"927",605177,"Chafin, Andrew","927","100.0","0.184","0.088","0.231","0.272","0.229","0.266","0.204","44","239","86.8","11.1","2197","89.4","89.39","123","465","462","0.0","6.66","110","154","116","150","298","324","299"
"921",605151,"Bradley, Archie","921","100.0","0.258","0.146","0.299","0.404","0.324","0.303","0.230","51","198","86.7","6.5","1973","90.4","90.77","77","435","486","0.4","6.64","110","152","114","148","296","325","293"
"919",554340,"García, Yimi","919","100.0","0.238","0.184","0.283","0.422","0.300","0.326","0.253","49","206","88.1","14.4","2507","91.6","90.59","120","462","457","-1.0","5.83","108","150","118","147","300","319","289"
"917",642545,"Barría, Jaime","917","100.0","0.307","0.167","0.333","0.474","0.361","0.361","0.302","70","228","89.7","14.0","2175","89.8","89.47","81","424","493","-0.3","6.13","111","157","116","148","301","326","295"
"916",657093,"Watkins, Spenser","916","100.0","0.330","0.271","0.337","0.601","0.412","0.393","0.303","72","218","89.8","17.0","2248","87.2","87.43","73","420","496","0.2","6.38","110","155","119","149","293","323","296"
"916",593144,"Rodríguez, Richard","916","100.0","0.203","0.156","0.215","0.359","0.258","0.308","0.235","47","231","91.5","23.3","2408","91.5","92.05","100","484","432","0.6","6.79","110","153","125","147","303","324","294"
"912",622065,"Young, Alex","912","100.0","0.307","0.231","0.333","0.538","0.389","0.365","0.282","65","212","89.7","9.2","2159","86.9","85.09","120","447","465","-1.8","5.77","110","152","119","150","298","324","298"
"912",664062,"Gonsolin, Tony","912","100.0","0.199","0.151","0.258","0.349","0.298","0.292","0.202","37","186","86.9","16.2","2249","88.4","88.09","122","402","510","-0.3","5.98","111","156","115","151","297","318","295"
"911",572193,"Tepera, Ryan","911","100.0","0.160","0.112","0.216","0.272","0.226","0.245","0.168","33","206","86.3","13.7","2198","89.4","89.64","158","449","462","0.2","6.40","110","154","114","149","297","320","297"
"910",663423,"Thornton, Trent","910","100.0","0.278","0.258","0.321","0.536","0.371","0.344","0.256","54","194","90.0","13.7","2552","88.3","86.72","102","431","479","-1.6","6.04","108","154","119","148","295","315","287"
"899",622092,"Zimmer, Kyle","899","100.0","0.249","0.160","0.286","0.409","0.329","0.327","0.231","45","181","88.8","9.6","2154","88.3","87.89","96","392","507","-0.4","6.20","107","157","117","146","299","322","302"
"894",669330,"Wells, Tyler","894","100.0","0.192","0.173","0.228","0.365","0.258","0.290","0.219","40","208","89.6","24.1","2405","92.0","91.61","139","492","402","-0.4","6.24","111","154","121","149","300","323","295"
"893",650895,"Castillo, Diego","893","100.0","0.190","0.154","0.242","0.344","0.263","0.258","0.191","37","195","87.1","9.0","2170","89.7","88.14","142","430","463","-1.6","5.36","109","154","115","147","299","320","293"
"892",570666,"Cessa, Luis","892","100.0","0.214","0.098","0.260","0.313","0.261","0.289","0.238","48","224","86.3","8.7","2296","86.7","86.09","112","416","476","-0.6","5.79","111","153","118","147","295","322","288"
"892",592741,"Shreve, Chasen","892","100.0","0.212","0.166","0.230","0.378","0.301","0.302","0.211","41","193","87.6","16.3","1825","86.1","86.30","102","429","463","0.2","6.53","109","153","119","148","299","320","292"
"892",676969,"de Geus, Brett","892","100.0","0.305","0.168","0.353","0.472","0.375","0.352","0.273","60","197","89.2","4.5","2124","90.2","89.00","68","383","509","-1.2","5.74","111","152","119","147","296","325","295"
"892",647315,"Pop, Zach","892","100.0","0.257","0.114","0.320","0.371","0.322","0.308","0.233","52","202","84.5","2.1","2251","92.3","91.93","103","414","478","-0.4","6.28","107","147","115","146","296","317","287"
"892",670280,"Bednar, David","892","100.0","0.183","0.130","0.254","0.313","0.242","0.242","0.189","38","208","87.1","14.5","2177","90.7","90.89","152","479","413","0.2","6.59","111","153","121","148","302","322","292"
"890",676979,"Crochet, Garrett","890","100.0","0.214","0.078","0.302","0.292","0.269","0.283","0.217","41","192","87.1","13.7","2293","93.1","94.27","114","393","497","1.2","6.96","108","150","111","147","297","318","297"
"888",641401,"Brogdon, Connor","888","100.0","0.222","0.148","0.253","0.369","0.281","0.269","0.213","45","203","85.7","14.4","2161","90.6","91.65","131","466","422","1.1","7.04","111","151","112","147","295","324","294"
"888",657006,"Steele, Justin","888","100.0","0.240","0.229","0.266","0.469","0.349","0.318","0.228","46","192","86.7","8.4","2525","89.2","88.92","110","389","499","-0.3","6.38","105","150","115","147","299","323","297"
"883",642701,"Santana, Dennis","883","100.0","0.250","0.104","0.301","0.354","0.321","0.350","0.265","48","192","87.0","8.6","2453","90.1","89.16","107","409","474","-0.9","6.06","110","154","121","146","299","320","292"
"879",656685,"Martin, Brett","879","100.0","0.268","0.102","0.305","0.370","0.289","0.284","0.257","63","235","87.1","4.5","2187","89.6","89.34","106","472","407","-0.3","6.18","112","154","121","146","298","324","294"
"878",459429,"McGee, Jake","878","100.0","0.196","0.134","0.228","0.330","0.242","0.271","0.216","44","224","90.3","20.7","2121","93.6","92.15","104","504","374","-1.5","6.12","112","153","113","149","299","323","293"
"876",598264,"Barnes, Matt","876","100.0","0.207","0.144","0.320","0.351","0.279","0.255","0.173","39","188","89.6","16.5","2197","90.6","91.40","143","416","460","0.8","6.78","111","154","119","148","291","327","298"
"872",643316,"Fry, Paul","872","100.0","0.213","0.069","0.304","0.282","0.300","0.310","0.215","37","174","87.1","9.7","2512","89.4","89.12","90","352","520","-0.3","6.18","108","153","119","148","299","322","296"
"872",606160,"Montero, Rafael","872","100.0","0.296","0.126","0.353","0.422","0.340","0.289","0.229","59","199","85.7","5.7","2203","92.5","91.49","102","440","432","-1.0","6.22","110","154","115","147","294","323","295"
"870",643290,"Dunn, Justin","870","100.0","0.201","0.130","0.238","0.332","0.295","0.333","0.225","37","184","89.4","20.0","2419","87.9","88.09","101","408","462","0.2","6.51","111","154","112","148","293","324","299"
"869",453178,"Kennedy, Ian","869","100.0","0.223","0.208","0.254","0.431","0.303","0.307","0.228","45","202","90.9","26.0","2384","92.4","92.39","128","469","400","0.0","6.49","114","154","119","148","299","328","296"
"863",675921,"Howard, Spencer","863","100.0","0.267","0.167","0.339","0.433","0.344","0.320","0.238","48","180","87.7","15.5","2053","89.7","89.96","103","392","471","0.3","6.55","110","151","116","145","300","325","295"
"860",446321,"Detwiler, Ross","860","100.0","0.225","0.220","0.272","0.445","0.325","0.307","0.215","43","191","87.5","15.8","2075","87.9","85.80","94","385","475","-2.1","5.51","107","150","118","147","298","316","290"
"856",453265,"Watson, Tony","856","100.0","0.192","0.079","0.231","0.271","0.236","0.279","0.220","39","203","85.1","9.5","2337","88.0","85.99","108","411","445","-2.0","6.10","112","155","113","150","300","325","298"
"855",542882,"Andriese, Matt","855","100.0","0.323","0.164","0.395","0.488","0.367","0.342","0.285","65","201","90.7","11.2","2330","88.0","86.86","93","410","445","-1.1","5.88","111","153","120","146","292","324","297"
"852",502624,"Anderson, Chase","852","100.0","0.268","0.253","0.281","0.521","0.366","0.355","0.257","51","190","83.9","12.6","2163","86.2","85.31","93","395","457","-0.9","5.85","111","150","115","149","298","324","294"
"852",571710,"Givens, Mychal","852","100.0","0.229","0.168","0.285","0.397","0.312","0.314","0.232","41","179","85.0","14.0","2411","88.8","88.80","107","370","481","0.0","6.11","114","152","116","147","299","328","298"
"848",664948,"Misiewicz, Anthony","848","100.0","0.277","0.146","0.342","0.422","0.319","0.290","0.234","57","206","90.0","12.3","2496","88.2","87.52","119","448","400","-0.7","5.90","112","153","115","147","293","317","293"
"844",448281,"Doolittle, Sean","844","100.0","0.263","0.200","0.321","0.463","0.342","0.323","0.244","50","190","89.9","25.1","2218","90.9","90.60","111","456","388","-0.3","6.11","114","153","117","148","292","317","291"
"838",625643,"López, Reynaldo","838","100.0","0.203","0.203","0.230","0.407","0.277","0.293","0.229","37","182","88.8","12.6","2209","91.5","91.63","106","414","424","0.1","6.35","111","154","113","149","299","322","298"
"836",608665,"Graveman, Kendall","836","100.0","0.176","0.075","0.238","0.251","0.244","0.292","0.223","33","187","87.1","6.1","2241","93.8","94.01","96","375","461","0.2","6.38","111","153","114","149","290","320","296"
"836",608638,"Chargois, JT","836","100.0","0.205","0.146","0.252","0.351","0.277","0.293","0.225","38","185","89.2","12.1","2237","91.0","90.83","105","386","449","-0.2","6.27","108","154","116","149","296","320","294"
"835",656232,"Bielak, Brandon","835","100.0","0.254","0.127","0.305","0.381","0.314","0.309","0.244","48","189","86.5","9.7","2338","89.7","88.44","99","392","443","-1.3","5.56","113","154","119","149","291","324","292"
"833",543339,"Hudson, Daniel","833","100.0","0.209","0.187","0.290","0.396","0.281","0.272","0.192","38","182","89.9","20.7","2345","94.3","94.24","149","435","398","-0.1","6.42","112","153","122","148","305","323","303"
"832",663531,"Allen, Logan","832","100.0","0.289","0.235","0.296","0.524","0.374","0.383","0.292","54","187","90.1","9.5","2147","86.3","85.76","67","364","468","-0.5","5.98","108","152","118","148","295","316","289"
"829",548384,"Raley, Brooks","829","100.0","0.235","0.134","0.324","0.369","0.297","0.304","0.229","42","179","81.4","9.0","2606","85.5","84.57","125","392","437","-0.9","5.70","111","154","115","148","293","322","291"
"829",621345,"Minter, A.J.","829","100.0","0.224","0.126","0.300","0.350","0.284","0.268","0.207","41","183","85.9","11.5","2353","91.8","91.68","131","405","424","-0.1","6.16","108","151","122","147","301","319","293"
"828",641729,"Jiménez, Joe","828","100.0","0.208","0.189","0.270","0.396","0.336","0.302","0.167","33","159","88.6","22.5","2399","90.8","90.90","124","398","430","0.1","6.38","109","154","122","148","299","325","297"
"827",660896,"Alcala, Jorge","827","100.0","0.225","0.175","0.255","0.400","0.288","0.303","0.234","45","200","86.3","11.1","2364","93.2","92.21","131","452","375","-1.0","5.72","106","156","116","149","299","329","295"
"827",502706,"Holland, Derek","827","100.0","0.290","0.170","0.359","0.460","0.347","0.312","0.248","58","200","88.6","11.1","2238","88.4","88.25","94","392","435","-0.1","6.33","108","153","119","148","294","326","299"
"823",622075,"Almonte, Yency","823","100.0","0.263","0.222","0.298","0.485","0.367","0.358","0.254","45","171","87.1","13.8","2158","89.2","89.98","91","350","472","0.8","6.75","112","151","123","147","301","330","303"
"821",571901,"Loup, Aaron","821","100.0","0.190","0.048","0.255","0.238","0.229","0.271","0.222","36","189","87.2","8.5","2270","87.6","86.91","102","382","439","-0.7","6.11","110","152","109","146","298","324","297"
"821",641835,"Mayza, Tim","821","100.0","0.200","0.105","0.254","0.305","0.250","0.270","0.225","38","190","85.3","2.8","2089","92.3","91.79","90","370","451","-0.5","6.23","107","154","118","149","295","317","288"
"820",657053,"Toussaint, Touki","820","100.0","0.234","0.212","0.252","0.446","0.335","0.361","0.269","43","184","90.2","9.7","2048","87.1","88.00","87","348","472","0.9","6.93","108","152","128","145","302","324","295"
"809",608371,"Sims, Lucas","809","100.0","0.202","0.173","0.308","0.375","0.284","0.248","0.170","34","168","85.5","18.6","2836","88.7","87.45","121","352","457","-1.2","5.52","112","152","115","147","295","318","287"
"808",458708,"Tomlin, Josh","808","100.0","0.327","0.223","0.358","0.550","0.377","0.346","0.293","69","211","88.7","18.4","2526","83.8","83.02","103","439","369","-0.8","5.75","109","151","128","147","302","321","292"
"805",664854,"Helsley, Ryan","805","100.0","0.227","0.114","0.283","0.341","0.295","0.329","0.245","40","176","90.3","12.3","2471","92.7","92.61","100","368","437","-0.1","6.49","112","154","117","147","298","319","297"
"803",621348,"Clay, Sam","803","100.0","0.296","0.113","0.342","0.409","0.342","0.333","0.267","55","186","89.7","0.6","2060","89.9","88.64","74","357","446","-1.3","5.69","109","152","116","146","298","319","295"
"796",471911,"Carrasco, Carlos","796","100.0","0.267","0.221","0.296","0.487","0.342","0.315","0.247","52","195","88.5","9.8","2042","90.1","90.39","108","407","389","0.3","6.44","113","159","112","149","302","324","297"
"794",453281,"LeBlanc, Wade","794","100.0","0.283","0.197","0.298","0.480","0.353","0.357","0.287","56","198","86.9","16.1","1904","83.5","83.25","76","371","423","-0.2","6.10","111","153","119","148","300","321","296"
"792",608678,"Leone, Dominic","792","100.0","0.192","0.068","0.242","0.260","0.244","0.285","0.212","34","177","87.6","10.8","2357","90.8","90.25","106","371","421","-0.5","6.46","110","153","113","148","297","322","296"
"791",657031,"Taylor, Josh","791","100.0","0.246","0.077","0.355","0.322","0.295","0.314","0.245","45","183","88.1","12.0","2251","90.4","91.08","133","391","400","0.7","6.80","108","152","115","146","289","323","298"
"790",607237,"Garrett, Amir","790","100.0","0.241","0.190","0.315","0.431","0.334","0.315","0.225","42","174","89.8","9.1","2021","89.9","90.08","111","336","454","0.2","6.51","112","150","115","146","290","315","288"
"787",595465,"Winkler, Dan","787","100.0","0.213","0.160","0.255","0.373","0.337","0.331","0.219","32","150","84.0","12.8","2546","91.2","91.89","98","381","406","0.7","6.53","110","152","114","149","297","323","298"
"777",659275,"Lamet, Dinelson","777","100.0","0.266","0.162","0.351","0.428","0.336","0.305","0.224","46","173","87.0","15.5","2439","90.9","90.26","128","386","391","-0.6","5.92","114","154","128","145","298","324","315"
"775",608328,"De Jong, Chase","775","100.0","0.280","0.309","0.304","0.589","0.391","0.377","0.271","49","175","90.6","16.8","2455","87.2","86.55","81","365","410","-0.6","5.81","112","152","120","148","300","322","294"
"775",605513,"Turnbull, Spencer","775","100.0","0.203","0.082","0.255","0.286","0.250","0.268","0.204","37","182","87.5","5.2","2408","90.4","90.26","89","382","393","-0.1","6.32","108","152","116","148","299","328","300"
